project_or_paper	scope	kind	source_path	mtime_local	bytes	sha256	package_path	materialized_from
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-EVAL/README.md	2026-09-13 03:30:19.565523500 -0700	1249	98b1fe3b107aa33c7c2c9dc03ef0eb7370360d57341753f069922fecd8d191cb	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-EVAL/README.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S3B/README.md	2026-09-13 03:30:19.459242400 -0700	1421	c506ba48b924ed60a959340953d06ff2c71608d33708a54241ff965b70f51058	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S3B/README.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S3A/README.md	2026-09-13 03:30:19.355668300 -0700	1179	dc181d1e3a8a5553b7b9570f967d30b89877f49ac39b5a570ccb1699500a1874	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S3A/README.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S2/README.md	2026-09-13 03:30:19.249861500 -0700	1691	4afd409fe073bbc71e09b8fb63af1db3c65071d9a07d40d2516d761fa054a2ca	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S2/README.md	current_source
02_四论文Ownership主线/02_sigRank	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/sigrank/P0-P3/README.md	2026-09-13 03:30:19.051002400 -0700	2076	9239a57445f9627b5e245301840af342a05e1b21bc9b0395463596bb98ec1c7d	02_四论文Ownership主线/02_sigRank/学习与课程/ownership-v3/sigrank/P0-P3/README.md	current_source
02_四论文Ownership主线/04_CrossEdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/crossedgeim/COVERAGE_MATRIX.md	2026-09-13 03:21:42.478874500 -0700	3626	43c5168650c044d0f614eed38b0aeb7f2d6d2ab1129df5c89111a2234c828dae	02_四论文Ownership主线/04_CrossEdgeIM/学习与课程/ownership-v3/crossedgeim/COVERAGE_MATRIX.md	current_source
02_四论文Ownership主线/03_GroundTruth_Sommers	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/ground-truth/COVERAGE_MATRIX.md	2026-09-13 03:20:41.430291000 -0700	3788	57451660d8a65b82379df27a72bee25718f542e6d16c73cb71cca2a20e258cfa	02_四论文Ownership主线/03_GroundTruth_Sommers/学习与课程/ownership-v3/ground-truth/COVERAGE_MATRIX.md	current_source
02_四论文Ownership主线/02_sigRank	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/sigrank/COVERAGE_MATRIX.md	2026-09-13 03:19:11.556577000 -0700	3366	cf7263cb4d38efc08406a0133293b1374b3fbe06b2f9f99830909cabbaf9ad26	02_四论文Ownership主线/02_sigRank/学习与课程/ownership-v3/sigrank/COVERAGE_MATRIX.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/COVERAGE_MATRIX.md	2026-09-13 03:18:16.537196900 -0700	4757	4ffd43972b817e775cb07ccc98e0bc799909f2baa4c6d4fd16fbba51bb2693f0	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/COVERAGE_MATRIX.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-EVAL/TRAINING_FIXTURE.md	2026-09-13 03:17:12.643347700 -0700	822	89e2e06d2c5dc8a739c981ae87076ed696522172aa15874aae1966db3aa713c9	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-EVAL/TRAINING_FIXTURE.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-EVAL/RUBRIC.md	2026-09-13 03:17:12.626390600 -0700	2762	b566a668b00008ac0aa8cada7a0ef520bded10ced4f382fdc736292b2ad8ffe4	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-EVAL/RUBRIC.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S2/BUILD_RECEIPT.md	2026-09-13 02:58:01.306590900 -0700	685	83942263591d5ef6347b6db395105590a5f137e94560ead4e79b6ef47c675779	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S2/BUILD_RECEIPT.md	current_source
02_四论文Ownership主线/00_共享合同_计划_验收	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/SOURCE_REGISTER.md	2026-09-13 02:58:01.176587700 -0700	3557	c83fcf96d3d28b7902bd68e3c11a133453232443198d22fe0a5c3786547d1be8	02_四论文Ownership主线/00_共享合同_计划_验收/学习与课程/ownership-v3/SOURCE_REGISTER.md	current_source
02_四论文Ownership主线/04_CrossEdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/crossedgeim/P0-P3/BUILD_RECEIPT.md	2026-09-13 02:52:00.427028500 -0700	1015	da73e818b1924f7be0018e66809a6a42537a38fa76722290c55e4c76b2a5f9e9	02_四论文Ownership主线/04_CrossEdgeIM/学习与课程/ownership-v3/crossedgeim/P0-P3/BUILD_RECEIPT.md	current_source
02_四论文Ownership主线/03_GroundTruth_Sommers	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/ground-truth/P0-P3/BUILD_RECEIPT.md	2026-09-13 02:52:00.419080600 -0700	942	619df11a02cab15b582628caa9c5739e3eea73b84b32677a2e10cd2a5f65a482	02_四论文Ownership主线/03_GroundTruth_Sommers/学习与课程/ownership-v3/ground-truth/P0-P3/BUILD_RECEIPT.md	current_source
02_四论文Ownership主线/02_sigRank	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/sigrank/P0-P3/BUILD_RECEIPT.md	2026-09-13 02:52:00.410258000 -0700	966	22f7f234a812041376e3a6d1e5530a1dcba8ec1b0a72c93d6231b7f18b6f62ac	02_四论文Ownership主线/02_sigRank/学习与课程/ownership-v3/sigrank/P0-P3/BUILD_RECEIPT.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-DEFENSE/BUILD_RECEIPT.md	2026-09-13 02:52:00.393636600 -0700	843	4abed4e9bfbb22d69cc0be364eb4369e8865614c8f5cae87cfa0016eec52a397	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-DEFENSE/BUILD_RECEIPT.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-EVAL/BUILD_RECEIPT.md	2026-09-13 02:52:00.384896700 -0700	871	aa4874bc21d7a586749d9bbfae8edc0a1d9703dc2329715ba0f4cd41afd11b3e	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-EVAL/BUILD_RECEIPT.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S3B/BUILD_RECEIPT.md	2026-09-13 02:52:00.331513900 -0700	933	4e39f6658faffc6aad2682b94ad2bc1d118892962de8dd3a66e319b85ba71b26	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S3B/BUILD_RECEIPT.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S3A/BUILD_RECEIPT.md	2026-09-13 02:52:00.322009600 -0700	782	c0897a0383da20f397056dfa9fd207a28a8c561dbfc417bdd50632139dd242c6	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S3A/BUILD_RECEIPT.md	current_source
02_四论文Ownership主线/03_GroundTruth_Sommers	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/ground-truth/P0-P3/TRAINING_FIXTURE.md	2026-09-13 02:20:39.648612700 -0700	1102	a32af9a1225ba01c34116315d146b83bb796bb9bcdb36542c17a202386b1499a	02_四论文Ownership主线/03_GroundTruth_Sommers/学习与课程/ownership-v3/ground-truth/P0-P3/TRAINING_FIXTURE.md	current_source
02_四论文Ownership主线/04_CrossEdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/crossedgeim/P0-P3/PRETEST.md	2026-09-13 02:12:32.481851300 -0700	401	94cb94aad04df597a4ec3ed41fb2df54d70b71481211926414e47fe7fff771e9	02_四论文Ownership主线/04_CrossEdgeIM/学习与课程/ownership-v3/crossedgeim/P0-P3/PRETEST.md	current_source
02_四论文Ownership主线/03_GroundTruth_Sommers	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/ground-truth/P0-P3/PRETEST.md	2026-09-13 02:12:32.466031900 -0700	377	d95bf05636a538514fa949650af6d259452735934d4f81ba198122f907e5044f	02_四论文Ownership主线/03_GroundTruth_Sommers/学习与课程/ownership-v3/ground-truth/P0-P3/PRETEST.md	current_source
02_四论文Ownership主线/02_sigRank	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/sigrank/P0-P3/PRETEST.md	2026-09-13 02:12:32.453180600 -0700	418	3514e7679a594bf26583ab61fb48aad4d721d55ec8f3355c44d163d77b8a57e7	02_四论文Ownership主线/02_sigRank/学习与课程/ownership-v3/sigrank/P0-P3/PRETEST.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-DEFENSE/PRETEST.md	2026-09-13 02:12:32.430729900 -0700	326	0bcbc8e14244e1da2800fe417aee6f7118833df9e27469aa0a1d89cedd2176b7	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-DEFENSE/PRETEST.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-EVAL/PRETEST.md	2026-09-13 02:12:32.412542600 -0700	406	389e680cc6de3661dab7688ea5cf436017a87868023aa5f3015c346756939d0e	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-EVAL/PRETEST.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S3B/PRETEST.md	2026-09-13 02:12:32.396517600 -0700	396	a6949a848617802965a88d3e1922052cf8bfdde48d91b321d01666cf38f767ed	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S3B/PRETEST.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S3A/PRETEST.md	2026-09-13 02:12:32.383776500 -0700	325	8413611edb8f104a96669ecdde703bc47f9a5dd2a7505d2815cfceec84819605	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S3A/PRETEST.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S2/PRETEST.md	2026-09-13 02:12:32.369022000 -0700	472	4b2c7f979afcb85ffcb0d2579c0861e4732862b0a7fc2554b7850be45f2fd59b	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S2/PRETEST.md	current_source
02_四论文Ownership主线/04_CrossEdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/crossedgeim/P0-P3/RUBRIC.md	2026-09-13 02:12:04.833230900 -0700	1014	81ed670901818c58bcdf2741664cb95ab50d842eeec450f2e6e8d716799020e8	02_四论文Ownership主线/04_CrossEdgeIM/学习与课程/ownership-v3/crossedgeim/P0-P3/RUBRIC.md	current_source
02_四论文Ownership主线/03_GroundTruth_Sommers	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/ground-truth/P0-P3/RUBRIC.md	2026-09-13 02:12:04.815629200 -0700	969	69ef760c1a2dbbf071933e3c128a600253cd1a345825e1b327a7932a40ec45fa	02_四论文Ownership主线/03_GroundTruth_Sommers/学习与课程/ownership-v3/ground-truth/P0-P3/RUBRIC.md	current_source
02_四论文Ownership主线/02_sigRank	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/sigrank/P0-P3/RUBRIC.md	2026-09-13 02:12:04.795897900 -0700	1016	99613d3f1bbab8b752776505ba7879b4725b49868507e16b318377d96aff140c	02_四论文Ownership主线/02_sigRank/学习与课程/ownership-v3/sigrank/P0-P3/RUBRIC.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-DEFENSE/RUBRIC.md	2026-09-13 02:12:04.775881800 -0700	836	49c1b4dc75ee7ce1e365cf6d57cd6aed2b7667ab27499d6ff6572b4b2e3f14e2	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-DEFENSE/RUBRIC.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-DEFENSE/TRAINING_FIXTURE.md	2026-09-13 02:12:04.753593400 -0700	762	1d52af485482d8684932ffc96bd49f65c44e812b65e653bc265ea554c9a7ba2b	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-DEFENSE/TRAINING_FIXTURE.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S3B/TRAINING_FIXTURE.md	2026-09-13 02:12:04.695882500 -0700	817	ab0472828e3bf5972b80998a88996a8d5934a7fc154dd17e78e1e34abe4b1103	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S3B/TRAINING_FIXTURE.md	current_source
02_四论文Ownership主线/00_共享合同_计划_验收	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/SHARED_ARTIFACTS.md	2026-09-13 02:11:42.375971000 -0700	3144	6e4649c3900b0f402abf9f36cdf23968dcdb4a9a2fb4eaf53a1c1c535cf454b8	02_四论文Ownership主线/00_共享合同_计划_验收/学习与课程/ownership-v3/SHARED_ARTIFACTS.md	current_source
02_四论文Ownership主线/00_共享合同_计划_验收	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/RUBRIC_COMMON.md	2026-09-13 02:11:42.321626500 -0700	1660	16db936efa861a4aa2b88710d35bf47fc28bedf069976e3eff87e323e9715814	02_四论文Ownership主线/00_共享合同_计划_验收/学习与课程/ownership-v3/RUBRIC_COMMON.md	current_source
02_四论文Ownership主线/00_共享合同_计划_验收	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/START_HERE.md	2026-09-13 02:11:42.293610300 -0700	3752	e71412a150b8faa22f6d1fc2ca76d0d2a9ea68841d45d0e728a3f5736f211229	02_四论文Ownership主线/00_共享合同_计划_验收/学习与课程/ownership-v3/START_HERE.md	current_source
02_四论文Ownership主线/00_共享合同_计划_验收	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/EVIDENCE_RECORD_TEMPLATE.md	2026-09-13 02:11:05.237060600 -0700	1155	91fd17008a776f2421209367aa74c9c23c1c69362dabc587bf5c36fa235e0338	02_四论文Ownership主线/00_共享合同_计划_验收/学习与课程/ownership-v3/EVIDENCE_RECORD_TEMPLATE.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/RESEARCH_MAPS.md	2026-09-13 02:05:02.412558700 -0700	20302	acf4cd16e0e566268b8fdaf58367799c5eea457487a5ca178813cc6e1b84882a	02_四论文Ownership主线/01_EdgeIM/学习与课程/RESEARCH_MAPS.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/EX-05/test_invariants.py	2026-09-13 02:04:38.250073000 -0700	3231	0eff7611a6f45cab213b7eb47a37ecafba540a3a6ab9ce2c555c0ef54cbeb3f0	02_四论文Ownership主线/01_EdgeIM/学习与课程/EX-05/test_invariants.py	current_source
02_四论文Ownership主线/04_CrossEdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/crossedgeim/P0-P3/TRAINING_FIXTURE.md	2026-09-13 01:48:56.894027100 -0700	924	08366bcec29ca3b8ad4068610cf45b9226ec45c031bfa392d293a510cfb09fcc	02_四论文Ownership主线/04_CrossEdgeIM/学习与课程/ownership-v3/crossedgeim/P0-P3/TRAINING_FIXTURE.md	current_source
02_四论文Ownership主线/02_sigRank	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/sigrank/P0-P3/TRAINING_FIXTURE.md	2026-09-13 01:48:56.749997800 -0700	847	5b2205ebbf03c149f6860336c0adba16f689565bd605038eaced860d38a70291	02_四论文Ownership主线/02_sigRank/学习与课程/ownership-v3/sigrank/P0-P3/TRAINING_FIXTURE.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S3B/RUBRIC.md	2026-09-13 01:45:39.686076200 -0700	807	f692580539debc87d1d10b08a66855f439dc3dbadf4fe9bb0e16f66b8a610c15	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S3B/RUBRIC.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S3A/TRAINING_FIXTURE.md	2026-09-13 01:45:39.579500700 -0700	580	7bd062c5172a835ffffbf238119bcaefaae98dbe962515353f226bcd28fa918e	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S3A/TRAINING_FIXTURE.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S3A/RUBRIC.md	2026-09-13 01:45:39.557964400 -0700	686	ae9c89eee4193041851ba57873e98e846c00cb3bb5b84720841ee5abcb5c8f8c	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S3A/RUBRIC.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S2/TRAINING_FIXTURE.md	2026-09-13 01:45:39.478652300 -0700	784	3017c4a25565a9a1ea54c75c43da7ee9a37cc03c0dcffac1c4a5cca0d72a9a83	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S2/TRAINING_FIXTURE.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/ownership-v3/edgeim/B-S2/RUBRIC.md	2026-09-13 01:45:39.460592200 -0700	912	f08847fa3bbdd16029f0f88bf845c74b13881f664b0ffc0639eadf1e27e55849	02_四论文Ownership主线/01_EdgeIM/学习与课程/ownership-v3/edgeim/B-S2/RUBRIC.md	current_source
02_四论文Ownership主线/00_共享合同_计划_验收	九月新增或相关产出	任务日志	/mnt/d/MyResearch/MAS_Safety_Project/progress/task_logs/2026/09/2026-09-13__research__four-paper-full-ownership-v3-sol-contract.md	2026-09-13 00:23:08.923155500 -0700	5581	bc7c409157b63b71900dfaaa6be38725460a5d31772f814f0e1d49b6a828555e	02_四论文Ownership主线/00_共享合同_计划_验收/任务日志/2026/09/2026-09-13__research__four-paper-full-ownership-v3-sol-contract.md	current_source
02_四论文Ownership主线/00_共享合同_计划_验收	九月产出_0917学习包已纳入	计划或决策	/mnt/d/MyResearch/MAS_Safety_Project/progress/decisions/2026-09-13__research__four-paper-full-ownership-v3-sol-execution-contract.md	2026-09-13 00:23:08.909914600 -0700	23186	ed342049c4c8b7cf6170ff7b38d63337c4971084561a34bcc7120bc3b9fea2a5	02_四论文Ownership主线/00_共享合同_计划_验收/计划与决策/2026-09-13__research__four-paper-full-ownership-v3-sol-execution-contract.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/EX-05/takeover.md	2026-09-12T07:46:28+00:00	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	02_四论文Ownership主线/01_EdgeIM/学习与课程/EX-05/takeover.md	2026-09-17_snapshot:/mnt/d/workspace/Desks/vaults/Research-Garden/learning/group-entry/sources/MAS_Safety_Project/learning/training/lu-edgeim-algo1/EX-05/takeover.md
02_四论文Ownership主线/00_共享合同_计划_验收	九月新增或相关产出	任务日志	/mnt/d/MyResearch/MAS_Safety_Project/progress/task_logs/2026/09/2026-09-12__research__four-paper-full-ownership-design.md	2026-09-12 19:47:18.729340400 -0700	9953	6cb073706d004e20acad1097b212e9b36d20d99a078c22f434b386fdacefea45	02_四论文Ownership主线/00_共享合同_计划_验收/任务日志/2026/09/2026-09-12__research__four-paper-full-ownership-design.md	current_source
02_四论文Ownership主线/00_共享合同_计划_验收	九月新增或相关产出	计划或决策	/mnt/d/MyResearch/MAS_Safety_Project/progress/decisions/2026-09-12__research__four-paper-full-ownership-design-for-sol.md	2026-09-12 19:46:55.659705900 -0700	29792	36242c19b59b2613f4c40a972f5457a5f443a1dd44d023914d63285268ce6dff	02_四论文Ownership主线/00_共享合同_计划_验收/计划与决策/2026-09-12__research__four-paper-full-ownership-design-for-sol.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/EX-07/README-EX07.md	2026-09-12 18:12:39.621752100 -0700	9555	ef80947482b86ef1b95062112d667b84450f407b366024bf72f69ae1263dfed5	02_四论文Ownership主线/01_EdgeIM/学习与课程/EX-07/README-EX07.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/EX-03/README-EX03.md	2026-09-12 07:20:00.664460700 -0700	9166	18ea125c6415d8ecf133b04222526fddcc5d780673fe2863e8a1210e9599f9c9	02_四论文Ownership主线/01_EdgeIM/学习与课程/EX-03/README-EX03.md	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/EX-05a/retest.py	2026-09-12 07:14:53.114791300 -0700	1155	f076ad5ae2847b77f5515e2f5927d29ffc94cdaa44fa04d010eea16c5151df3c	02_四论文Ownership主线/01_EdgeIM/学习与课程/EX-05a/retest.py	current_source
02_四论文Ownership主线/01_EdgeIM	九月产出_0917学习包已纳入	学习包与本人作答	/mnt/d/MyResearch/MAS_Safety_Project/learning/training/lu-edgeim-algo1/EX-02/ans.md	2026-09-12 07:14:52.864915400 -0700	11346	2f3e60615581f41ad7594179557b189ec89072032d75d8a4158bd7135b31b667	02_四论文Ownership主线/01_EdgeIM/学习与课程/EX-02/ans.md	current_source
01_进组总计划_OE1_材料交付/99_其他相关计划与状态	九月新增或相关产出	任务日志	/mnt/d/MyResearch/MAS_Safety_Project/progress/task_logs/2026/09/2026-09-12__learning__edgeim-ex03-app-progress-checkpoint.md	2026-09-12 07:13:11.572705200 -0700	4033	ae789f24ad29b743322033ebdd9efa71042b4658fac9a1960adbe6dd3ffde298	01_进组总计划_OE1_材料交付/99_其他相关计划与状态/任务日志/2026/09/2026-09-12__learning__edgeim-ex03-app-progress-checkpoint.md	current_source
